timestamp,feed_volume_m3_day,total_solids_percent,volatile_solids_percent,cod_mg_l,temperature_celsius,ph,alkalinity_mg_l,retention_time_days,mixing_intensity_rpm,methane_production_m3_day,hour_of_day,day_of_week,is_weekend,methane_lag_1,methane_lag_3,methane_rolling_mean_5,estimated_cn_ratio,loading_rate_kg_vs_m3_day
2025-08-29 15:27:00,57.4,10.51,7.44,30560.0,35.6,6.86,2724.0,20.7,20.5,51.05,15,4,0,56.82,63.11,44.646,24.87300431301936,42.705600000000004
2025-08-29 15:30:00,60.17,11.09,8.79,32724.0,34.8,6.84,2625.0,16.2,11.2,41.99,15,4,0,51.05,38.79,50.352000000000004,27.72050243911878,52.88942999999999
2025-08-29 15:33:00,71.47,11.89,8.89,31950.0,36.1,7.09,2832.0,18.1,17.2,56.96,15,4,0,41.99,56.82,49.122,20.644495764494696,63.53683
2025-08-29 15:36:00,70.01,11.63,8.59,34228.0,35.2,6.92,2457.0,21.2,15.7,57.82,15,4,0,56.96,51.05,52.92800000000001,23.005897284546958,60.13859
2025-08-29 15:39:00,66.5,12.13,8.92,31393.0,35.7,7.24,2921.0,20.8,17.2,73.31,15,4,0,57.82,41.99,56.226,24.63677370282834,59.31799999999999
2025-08-29 15:42:00,71.01,12.9,10.01,34921.0,36.7,7.18,3059.0,21.7,22.0,108.8,15,4,0,73.31,56.96,67.776,29.096681111296533,71.08101
2025-08-29 15:45:00,61.89,11.23,8.09,31410.0,35.0,6.96,2633.0,15.2,14.4,36.99,15,4,0,108.8,57.82,66.776,24.860510256620326,50.06901
2025-08-29 15:48:00,55.82,12.84,10.33,35288.0,35.6,6.77,2658.0,16.1,20.1,73.2,15,4,0,36.99,73.31,70.024,26.35016401355544,57.662060000000004
2025-08-29 15:51:00,73.98,11.77,10.06,35724.0,35.3,7.16,2814.0,17.3,15.3,62.39,15,4,0,73.2,108.8,70.93800000000002,23.23126301219162,74.42388000000001
2025-08-29 15:54:00,68.35,10.13,8.1,29085.0,36.2,7.28,2360.0,16.7,15.6,56.44,15,4,0,62.39,36.99,67.564,26.460526206902472,55.36349999999999
2025-08-29 15:57:00,67.96,12.53,8.53,31486.0,35.9,7.21,3017.0,17.1,14.1,56.66,15,4,0,56.44,73.2,57.136,30.03171877892337,57.969879999999996
2025-08-29 16:00:00,77.78,11.26,8.47,31994.0,35.0,6.73,2493.0,19.2,12.2,52.2,16,4,0,56.66,62.39,60.178,27.986580075022342,65.87966
2025-08-29 16:03:00,78.28,12.2,9.35,33992.0,35.3,6.93,2969.0,12.5,17.5,37.37,16,4,0,52.2,56.44,53.012,24.755632036666363,73.1918
2025-08-29 16:06:00,67.76,13.02,9.38,32595.0,35.2,7.41,3185.0,13.3,9.1,43.1,16,4,0,37.37,56.66,49.154,27.02647254179641,63.55888000000001
2025-08-29 16:09:00,85.67,10.93,7.43,30200.0,35.9,6.88,2863.0,14.5,21.9,46.4,16,4,0,43.1,52.2,47.146,26.732550863821636,63.65281
2025-08-29 16:12:00,76.39,13.29,9.23,33416.0,35.0,6.69,2224.0,16.8,15.0,47.31,16,4,0,46.4,37.37,45.275999999999996,26.519763015091826,70.50797
2025-08-29 16:15:00,77.97,10.99,8.28,31196.0,34.8,6.99,2306.0,18.9,19.8,43.41,16,4,0,47.31,43.1,43.518,28.335860082581227,64.55915999999999
2025-08-29 16:18:00,74.1,12.78,9.73,35360.0,35.1,7.26,2910.0,18.0,12.1,53.29,16,4,0,43.41,46.4,46.702,28.3134331115124,72.0993
2025-08-29 16:21:00,69.67,10.73,8.33,29828.0,34.5,7.37,2951.0,13.7,11.5,21.96,16,4,0,53.29,47.31,42.474000000000004,24.618524209375348,58.035109999999996
2025-08-29 16:24:00,78.79,11.54,9.27,34152.0,36.4,6.7,2698.0,16.5,18.2,71.48,16,4,0,21.96,43.41,47.489999999999995,26.925637184433306,73.03833
2025-08-29 16:27:00,70.89,12.0,8.71,32059.0,35.3,7.23,3021.0,14.5,11.1,48.73,16,4,0,71.48,53.29,47.773999999999994,23.850715236520617,61.74519
2025-08-29 16:30:00,65.13,10.84,8.15,31410.0,35.2,7.08,2942.0,18.1,14.5,48.77,16,4,0,48.73,21.96,48.846,22.230782811053267,53.080949999999994
2025-08-29 16:33:00,73.29,10.84,8.42,33463.0,35.3,6.71,2983.0,14.0,10.8,45.86,16,4,0,48.77,71.48,47.36,24.191518732888042,61.71018
2025-08-29 16:36:00,63.1,10.52,8.21,30776.0,35.1,7.15,2523.0,13.5,14.9,34.99,16,4,0,45.86,48.73,49.965999999999994,24.77116554478125,51.8051
2025-08-29 16:39:00,68.7,10.98,8.78,31971.0,35.1,7.14,2903.0,16.8,17.2,44.45,16,4,0,34.99,48.77,44.56,20.015257032466025,60.3186
2025-08-29 16:42:00,70.17,11.87,8.91,30731.0,35.3,7.44,3169.0,14.4,14.4,45.62,16,4,0,44.45,45.86,43.938,27.58099767825016,62.52147
2025-08-29 16:45:00,74.62,12.51,9.89,34355.0,35.5,6.86,2449.0,17.2,14.7,64.73,16,4,0,45.62,34.99,47.13,16.698023732192805,73.79918000000002
2025-08-29 16:48:00,68.09,11.25,9.11,33139.0,34.7,6.92,2442.0,15.9,15.5,51.41,16,4,0,64.73,44.45,48.24,33.144450818458964,62.02999
2025-08-29 16:51:00,62.47,13.42,10.32,36013.0,35.0,7.06,3025.0,17.5,19.4,63.79,16,4,0,51.41,45.62,54.0,29.505637401388956,64.46903999999999
2025-08-29 16:54:00,62.89,11.48,9.14,33064.0,35.8,7.29,3095.0,13.9,9.9,50.92,16,4,0,63.79,64.73,55.294,24.21697382748306,57.481460000000006
2025-08-29 16:57:00,64.78,10.97,8.2,31617.0,34.6,6.75,2827.0,15.0,30.0,50.81,16,4,0,50.92,51.41,56.331999999999994,25.02827908169132,53.11959999999999
2025-08-29 17:00:00,61.76,10.98,8.78,34269.0,34.2,6.64,2673.0,14.3,10.0,37.46,17,4,0,50.81,63.79,50.878,25.90891562076185,54.225280000000005
2025-08-29 17:03:00,53.27,10.38,7.83,32306.0,35.5,6.67,2741.0,15.0,12.7,37.89,17,4,0,37.46,50.92,48.174,23.232518836033172,41.71041
2025-08-29 17:06:00,58.53,9.58,6.84,29204.0,35.2,7.03,2774.0,13.1,8.8,19.84,17,4,0,37.89,50.81,39.384,25.57785744276081,40.03452
2025-08-29 17:09:00,66.45,12.13,9.03,32612.0,34.8,7.22,2880.0,19.2,16.4,46.68,17,4,0,19.84,37.46,38.536,24.568000066895017,60.004349999999995
2025-08-29 17:12:00,59.54,10.97,7.78,31381.0,35.2,7.0,2809.0,14.0,7.9,31.55,17,4,0,46.68,37.89,34.684,24.717181848307103,46.322120000000005
2025-08-29 17:15:00,54.03,11.73,8.17,30559.0,35.2,6.73,2251.0,12.6,5.0,27.57,17,4,0,31.55,19.84,32.705999999999996,25.544383190441916,44.14251
2025-08-29 17:18:00,54.61,10.4,7.26,28349.0,35.3,6.89,2517.0,15.7,17.4,31.16,17,4,0,27.57,46.68,31.360000000000003,21.059416604938015,39.64686
2025-08-29 17:21:00,50.01,10.59,7.83,30884.0,35.9,7.01,2724.0,15.4,10.0,32.71,17,4,0,31.16,31.55,33.934,25.118709172400944,39.157830000000004
2025-08-29 17:24:00,45.76,8.69,5.99,27133.0,34.6,7.1,3091.0,15.0,19.0,23.18,17,4,0,32.71,27.57,29.234,25.490343239852432,27.410239999999998
2025-08-29 17:27:00,52.17,9.41,6.96,28169.0,34.8,6.98,2664.0,14.8,13.0,16.97,17,4,0,23.18,31.16,26.318,25.38654886406774,36.310320000000004
2025-08-29 17:30:00,48.0,10.67,7.98,31139.0,34.7,7.23,2791.0,14.3,16.4,30.43,17,4,0,16.97,32.71,26.889999999999997,24.352507733691535,38.304
2025-08-29 17:33:00,42.4,9.01,6.13,28575.0,35.2,6.78,2448.0,14.4,11.9,15.08,17,4,0,30.43,23.18,23.674,28.413573327908114,25.9912
2025-08-29 17:36:00,52.19,9.24,7.67,31171.0,35.6,6.91,2986.0,14.7,13.4,41.0,17,4,0,15.08,16.97,25.332,23.939042335355346,40.02973
2025-08-29 17:39:00,40.41,11.17,8.46,31333.0,34.8,6.72,2521.0,13.4,15.0,21.14,17,4,0,41.0,30.43,24.924,25.681977720469572,34.18686
2025-08-29 17:42:00,42.78,9.41,7.21,31070.0,35.1,7.2,2756.0,14.2,13.8,26.65,17,4,0,21.14,15.08,26.860000000000003,28.891892601776636,30.84438
2025-08-29 17:45:00,49.97,9.85,7.57,30008.0,35.4,7.3,2594.0,14.7,16.5,32.73,17,4,0,26.65,41.0,27.32,24.76187157993906,37.82729
2025-08-29 17:48:00,32.85,8.75,6.54,28608.0,34.0,6.97,3036.0,15.9,12.3,14.34,17,4,0,32.73,21.14,27.171999999999997,25.643389802402655,21.4839
2025-08-29 17:51:00,46.58,10.11,8.19,30816.0,35.1,7.11,2893.0,15.9,12.2,29.79,17,4,0,14.34,26.65,24.93,24.71084609105531,38.14901999999999
2025-08-29 17:54:00,47.96,9.46,7.86,30388.0,35.7,6.72,2669.0,18.4,11.7,32.93,17,4,0,29.79,32.73,27.288,28.712109380690798,37.69656
2025-08-29 17:57:00,37.87,11.56,8.16,28727.0,35.1,7.19,2776.0,12.0,13.7,17.53,17,4,0,32.93,14.34,25.464,24.226826315241116,30.90192
2025-08-29 18:00:00,43.05,10.61,7.34,29843.0,35.3,7.31,2531.0,17.0,12.1,27.3,18,4,0,17.53,29.79,24.378,28.850063731864616,31.598699999999997
2025-08-29 18:03:00,42.29,9.56,6.39,29279.0,35.6,6.98,2849.0,16.2,13.6,17.72,18,4,0,27.3,32.93,25.054,24.689236316058807,27.023309999999995
2025-08-29 18:06:00,38.89,9.11,7.83,31225.0,34.7,6.06,2501.0,15.7,11.3,11.45,18,4,0,17.72,17.53,21.386,22.42162082965595,30.450870000000005
2025-08-29 18:09:00,35.67,10.55,7.59,30550.0,35.2,6.62,2331.0,16.1,22.3,16.2,18,4,0,11.45,27.3,18.04,27.038119511722364,27.07353
2025-08-29 18:12:00,34.97,9.87,6.78,28930.0,35.6,7.3,3531.0,13.2,16.2,10.0,18,4,0,16.2,17.72,16.534,24.08599649873303,23.70966
2025-08-29 18:15:00,36.59,9.28,7.85,29932.0,34.2,6.91,2813.0,15.2,15.0,17.98,18,4,0,10.0,11.45,14.669999999999998,26.86150269729749,28.723150000000004
2025-08-29 18:18:00,39.03,9.09,6.81,28066.0,35.3,5.9,2179.0,19.0,27.0,10.0,18,4,0,17.98,16.2,13.126,16.8117868452288,26.57943
2025-08-29 18:21:00,31.97,8.0,5.7,26269.0,34.6,6.88,2492.0,16.1,14.6,10.0,18,4,0,10.0,10.0,12.836000000000002,25.01561578568484,18.2229
2025-08-29 18:24:00,29.5,10.17,7.37,29642.0,36.1,6.72,2361.0,13.5,13.6,15.15,18,4,0,10.0,17.98,12.626,23.621184103727558,21.741500000000002
2025-08-29 18:27:00,32.49,9.3,7.1,30224.0,34.5,7.2,2619.0,10.2,11.0,14.38,18,4,0,15.15,10.0,13.501999999999999,21.810223940406168,23.067899999999998
2025-08-29 18:30:00,33.56,9.46,7.08,28475.0,35.1,7.15,2673.0,13.5,16.0,21.66,18,4,0,14.38,10.0,14.238,23.3402769944806,23.76048
2025-08-29 18:33:00,25.93,9.33,7.64,28642.0,35.1,6.89,2492.0,16.5,22.3,18.61,18,4,0,21.66,15.15,15.959999999999999,23.278890567122044,19.81052
2025-08-29 18:36:00,35.16,9.52,7.5,30275.0,34.5,7.06,2935.0,18.4,10.4,13.2,18,4,0,18.61,14.38,16.6,24.856042615448256,26.37
2025-08-29 18:39:00,29.34,11.09,8.63,30931.0,35.0,6.95,2648.0,15.6,18.2,15.98,18,4,0,13.2,21.66,16.766,20.898020616145132,25.320420000000002
2025-08-29 18:42:00,38.43,8.01,6.53,27841.0,35.4,7.02,2722.0,16.7,15.8,22.8,18,4,0,15.98,18.61,18.45,25.94882134077914,25.094790000000003
2025-08-29 18:45:00,32.79,9.47,6.67,27117.0,35.5,7.15,2946.0,15.3,14.3,17.03,18,4,0,22.8,13.2,17.524,29.098644355617363,21.870929999999998
2025-08-29 18:48:00,22.54,8.35,6.83,29536.0,35.0,7.05,2985.0,16.2,11.6,10.0,18,4,0,17.03,15.98,15.802000000000001,25.84278549084348,15.39482
2025-08-29 18:51:00,27.22,10.78,7.5,32117.0,34.6,7.15,2776.0,12.9,12.7,10.0,18,4,0,10.0,22.8,15.162,27.426965827687027,20.415
2025-08-29 18:54:00,27.32,9.23,7.36,29934.0,35.2,6.78,2980.0,15.5,15.7,10.0,18,4,0,10.0,17.03,13.966,28.283687363841388,20.10752
2025-08-29 18:57:00,29.22,9.56,7.24,29444.0,35.0,6.46,2602.0,20.2,16.9,10.0,18,4,0,10.0,10.0,11.406,28.70946853655253,21.155279999999998
2025-08-29 19:00:00,24.86,6.61,5.09,25080.0,34.8,7.05,2621.0,17.0,5.0,12.94,19,4,0,10.0,10.0,10.588,30.610416078463917,12.653739999999997
2025-08-29 19:03:00,31.6,9.9,7.53,31331.0,34.1,7.02,2675.0,18.8,13.5,11.41,19,4,0,12.94,10.0,10.870000000000001,23.50239400517221,23.7948
2025-08-29 19:06:00,38.24,9.2,6.19,27220.0,34.8,6.81,2388.0,17.2,14.5,19.69,19,4,0,11.41,10.0,12.807999999999998,22.84454804451665,23.670560000000005
2025-08-29 19:09:00,28.97,10.43,7.77,29437.0,34.4,6.1,2270.0,19.3,6.5,14.38,19,4,0,19.69,12.94,13.684000000000001,27.350396944974204,22.509689999999996
2025-08-29 19:12:00,38.89,9.69,7.12,29972.0,35.4,7.04,2167.0,18.7,16.2,20.02,19,4,0,14.38,11.41,15.687999999999999,27.1247986589722,27.68968
2025-08-29 19:15:00,30.15,8.54,6.45,27275.0,35.3,6.43,2348.0,17.2,14.2,10.0,19,4,0,20.02,19.69,15.1,27.32702589884707,19.446749999999998
2025-08-29 19:18:00,40.02,10.15,7.45,29921.0,34.9,6.67,2651.0,14.3,5.0,20.33,19,4,0,10.0,14.38,16.884,30.667847362750756,29.81490000000001
2025-08-29 19:21:00,36.52,11.0,7.5,30516.0,36.0,7.08,3049.0,16.8,13.0,21.17,19,4,0,20.33,20.02,17.18,25.03410972639548,27.390000000000004
2025-08-29 19:24:00,33.12,7.75,5.78,28063.0,35.2,7.27,2769.0,19.6,15.1,10.0,19,4,0,21.17,10.0,16.304,26.278469678938556,19.143359999999998
2025-08-29 19:27:00,39.06,12.15,9.41,33765.0,35.6,7.04,2982.0,18.7,23.2,46.72,19,4,0,10.0,20.33,21.644,22.058835245549574,36.75546
2025-08-29 19:30:00,35.37,9.53,6.07,26239.0,34.9,7.11,2957.0,17.9,14.7,15.82,19,4,0,46.72,21.17,22.808,31.405963371927875,21.469589999999997
2025-08-29 19:33:00,41.57,8.08,5.61,27148.0,35.0,6.9,2678.0,14.6,10.0,10.25,19,4,0,15.82,10.0,20.792,23.990365236372668,23.320770000000003
2025-08-29 19:36:00,34.51,7.6,5.81,26669.0,35.5,6.78,2483.0,19.2,12.7,16.52,19,4,0,10.25,46.72,19.862000000000002,24.075352215517512,20.050309999999996
2025-08-29 19:39:00,49.69,11.09,8.6,31769.0,34.3,6.96,2616.0,16.7,19.1,36.03,19,4,0,16.52,15.82,25.068,23.95975032697527,42.73339999999999
2025-08-29 19:42:00,41.3,9.38,6.69,27697.0,35.9,6.86,2417.0,15.9,11.8,26.08,19,4,0,36.03,10.25,20.94,23.065312424066985,27.629700000000003
2025-08-29 19:45:00,43.31,9.7,7.3,27849.0,35.3,7.08,3067.0,17.1,13.0,22.46,19,4,0,26.08,16.52,22.268,22.811688853457053,31.616300000000003
2025-08-29 19:48:00,36.81,8.92,7.16,30081.0,35.5,6.88,3031.0,18.6,18.4,19.36,19,4,0,22.46,36.03,24.089999999999996,23.428887151331423,26.355960000000003
2025-08-29 19:51:00,50.32,10.72,8.29,30934.0,34.2,7.1,2972.0,15.9,15.9,25.79,19,4,0,19.36,26.08,25.944,20.902612215847164,41.71527999999999
2025-08-29 19:54:00,49.31,12.74,8.31,31527.0,35.1,6.73,2566.0,16.3,17.0,35.17,19,4,0,25.79,22.46,25.772000000000002,22.644046239210283,40.97661
2025-08-29 19:57:00,49.98,10.17,7.93,31544.0,35.2,6.84,3039.0,21.8,23.6,28.39,19,4,0,35.17,19.36,26.234,30.84688933434286,39.634139999999995
2025-08-29 20:00:00,50.48,10.2,7.59,29368.0,35.5,6.64,2768.0,21.3,5.0,40.06,20,4,0,28.39,25.79,29.753999999999998,27.206965430924107,38.314319999999995
2025-08-29 20:03:00,52.54,9.85,7.47,30107.0,34.9,7.04,2689.0,18.9,17.9,29.51,20,4,0,40.06,35.17,31.784000000000002,27.777712530183155,39.24738
2025-08-29 20:06:00,57.74,11.26,8.09,31522.0,34.8,7.19,2665.0,18.4,20.4,40.9,20,4,0,29.51,28.39,34.806,28.531626362250744,46.71166
2025-08-29 20:09:00,55.62,11.85,8.37,32086.0,35.2,6.31,2512.0,22.2,11.7,10.0,20,4,0,40.9,40.06,29.772000000000002,30.502403693087174,46.55393999999999
2025-08-29 20:12:00,48.94,7.95,6.04,27691.0,35.4,6.61,2541.0,21.1,5.0,19.23,20,4,0,10.0,29.51,27.939999999999998,19.68573234566847,29.55976
2025-08-29 20:15:00,60.88,12.31,8.62,33164.0,34.9,6.93,2733.0,19.8,6.1,25.77,20,4,0,19.23,40.9,25.082,21.31035065414038,52.478559999999995
2025-08-29 20:18:00,57.39,10.31,7.45,30588.0,35.9,6.95,2785.0,17.8,13.9,46.8,20,4,0,25.77,10.0,28.54,22.588829017315945,42.75555
2025-08-29 20:21:00,60.22,8.99,6.83,28342.0,34.6,7.07,3013.0,21.7,21.3,30.08,20,4,0,46.8,19.23,26.375999999999998,23.590810610531207,41.13026
2025-08-29 20:24:00,52.4,9.29,6.24,28152.0,35.9,7.37,2723.0,22.5,10.7,28.11,20,4,0,30.08,25.77,29.998,24.098291828244253,32.6976
2025-08-29 20:27:00,61.02,10.25,7.1,29661.0,36.2,7.25,3043.0,22.4,12.7,49.35,20,4,0,28.11,46.8,36.022000000000006,23.659067341581878,43.3242
2025-08-29 20:30:00,53.02,11.7,8.08,31445.0,34.8,7.11,2978.0,21.5,12.7,30.41,20,4,0,49.35,30.08,36.95,25.657926739396164,42.840160000000004
2025-08-29 20:33:00,60.86,12.66,8.72,33107.0,35.5,6.82,2501.0,23.8,5.0,42.89,20,4,0,30.41,28.11,36.16799999999999,25.105886172235646,53.06992
2025-08-29 20:36:00,56.84,9.49,6.37,28145.0,35.2,7.08,2847.0,20.4,14.8,30.16,20,4,0,42.89,49.35,36.184000000000005,22.83149561446525,36.20708
2025-08-29 20:39:00,63.15,11.54,8.12,30645.0,35.0,6.94,2687.0,20.2,12.9,38.41,20,4,0,30.16,30.41,38.24399999999999,18.47335366903729,51.277799999999985
2025-08-29 20:42:00,64.84,10.34,7.51,31086.0,35.5,7.42,3164.0,25.1,19.9,47.42,20,4,0,38.41,42.89,37.858,22.021393883863905,48.694840000000006
2025-08-29 20:45:00,69.84,11.75,9.45,35101.0,34.7,7.16,2873.0,21.7,13.9,48.79,20,4,0,47.42,30.16,41.534,23.352284040062273,65.99879999999999
2025-08-29 20:48:00,59.15,12.9,8.5,31407.0,35.5,7.12,2783.0,21.9,16.2,53.25,20,4,0,48.79,38.41,43.605999999999995,24.258761689576843,50.2775
2025-08-29 20:51:00,60.1,11.88,9.77,33113.0,35.4,6.94,2505.0,26.0,10.5,60.69,20,4,0,53.25,47.42,49.711999999999996,21.61099762206839,58.71770000000001
2025-08-29 20:54:00,69.34,10.9,8.64,31044.0,36.0,7.0,2650.0,21.0,13.6,51.78,20,4,0,60.69,48.79,52.386,23.52758060051074,59.909760000000006
2025-08-29 20:57:00,63.56,12.34,9.1,32539.0,35.3,7.02,2647.0,24.5,16.0,50.13,20,4,0,51.78,53.25,52.928,21.60703783454324,57.83959999999999
2025-08-29 21:00:00,64.96,12.03,8.91,34014.0,36.1,7.18,3115.0,20.2,14.0,59.2,21,4,0,50.13,60.69,55.010000000000005,24.622541945355,57.87936
2025-08-29 21:03:00,65.98,11.31,9.24,33376.0,36.3,6.94,2675.0,24.9,23.2,87.38,21,4,0,59.2,51.78,61.836,21.780726014912155,60.965520000000005
2025-08-29 21:06:00,60.02,10.75,7.87,31239.0,35.9,6.83,2415.0,23.2,13.7,57.12,21,4,0,87.38,50.13,61.122,22.453286030888606,47.23574000000001
2025-08-29 21:09:00,62.81,11.56,7.99,33254.0,35.5,7.0,2660.0,26.8,10.6,54.33,21,4,0,57.12,59.2,61.632000000000005,21.073947607032583,50.185190000000006
2025-08-29 21:12:00,67.51,12.64,9.06,32379.0,36.1,7.09,2913.0,22.6,12.0,71.65,21,4,0,54.33,87.38,65.936,24.53949791329065,61.164060000000006
2025-08-29 21:15:00,58.52,10.87,7.35,31024.0,35.6,7.04,2931.0,23.8,13.9,50.73,21,4,0,71.65,57.12,64.242,22.400656690142803,43.0122
2025-08-29 21:18:00,68.91,13.06,8.89,32739.0,34.8,6.95,2800.0,23.4,26.1,51.75,21,4,0,50.73,54.33,57.116,27.720352800026287,61.26099
2025-08-29 21:21:00,60.26,11.14,7.91,30568.0,35.1,7.42,2848.0,22.8,18.6,40.38,21,4,0,51.75,71.65,53.767999999999994,26.217550800078698,47.665659999999995
2025-08-29 21:24:00,62.27,12.78,9.04,33110.0,35.9,6.67,2335.0,25.3,19.7,72.57,21,4,0,40.38,50.73,57.416,24.79044439544907,56.29208
2025-08-29 21:27:00,70.43,13.09,9.05,32303.0,36.0,7.23,2704.0,22.1,7.8,52.72,21,4,0,72.57,51.75,53.629999999999995,22.607543507968636,63.73915000000001
2025-08-29 21:30:00,64.57,11.47,9.15,33826.0,35.5,6.96,2633.0,24.3,7.5,58.96,21,4,0,52.72,40.38,55.275999999999996,26.141560915948908,59.081549999999986
2025-08-29 21:33:00,71.08,10.93,7.98,32200.0,35.5,7.12,3000.0,24.1,12.0,50.42,21,4,0,58.96,72.57,55.010000000000005,27.07210266804591,56.72183999999999
2025-08-29 21:36:00,66.31,11.67,8.8,32565.0,36.8,7.24,2876.0,23.7,16.0,71.53,21,4,0,50.42,52.72,61.24000000000001,25.42806523660489,58.35280000000001
2025-08-29 21:39:00,53.64,12.79,9.09,33179.0,35.6,7.4,2712.0,24.2,9.8,51.04,21,4,0,71.53,58.96,56.934000000000005,29.81110556640079,48.75876
2025-08-29 21:42:00,64.76,12.2,8.66,32363.0,34.9,7.14,2200.0,24.6,12.2,44.45,21,4,0,51.04,50.42,55.279999999999994,26.37891195422445,56.082160000000016
2025-08-29 21:45:00,72.74,13.66,10.14,34445.0,35.9,6.93,2606.0,25.0,7.5,73.36,21,4,0,44.45,71.53,58.160000000000004,27.740821652704103,73.75836
2025-08-29 21:48:00,58.81,11.66,8.01,31682.0,35.9,7.08,2841.0,26.6,14.0,50.16,21,4,0,73.36,51.04,58.10799999999999,25.400696246607936,47.10681
2025-08-29 21:51:00,63.97,10.36,7.56,30383.0,36.3,7.01,2882.0,24.6,5.0,50.13,21,4,0,50.16,44.45,53.827999999999996,27.02699335977093,48.36132
2025-08-29 21:54:00,60.67,12.24,8.51,28837.0,35.7,7.06,2759.0,20.5,7.5,44.63,21,4,0,50.13,73.36,52.54600000000001,22.609656301992473,51.63017
2025-08-29 21:57:00,59.71,12.44,8.87,32439.0,35.1,6.9,2795.0,20.8,5.0,43.79,21,4,0,44.63,50.16,52.414,23.62480491036162,52.96277
2025-08-29 22:00:00,61.24,11.0,7.49,29263.0,35.9,6.68,2723.0,22.9,14.7,43.68,22,4,0,43.79,50.13,46.477999999999994,26.04809066044714,45.86876
2025-08-29 22:03:00,54.56,11.88,8.09,31474.0,35.8,7.08,3056.0,23.1,18.1,49.48,22,4,0,43.68,44.63,46.342,26.026298444672143,44.13904
2025-08-29 22:06:00,56.34,10.63,7.53,30036.0,36.0,7.05,2433.0,25.5,20.0,57.91,22,4,0,49.48,43.79,47.898,26.522835468829744,42.42402
2025-08-29 22:09:00,54.41,10.87,8.18,32844.0,35.6,6.91,2974.0,23.6,11.0,46.57,22,4,0,57.91,43.68,48.286,28.301178676836187,44.50737999999999
2025-08-29 22:12:00,58.88,10.8,8.73,32994.0,34.9,6.89,2756.0,25.7,15.2,39.97,22,4,0,46.57,49.48,47.522,20.725086484553763,51.40224
2025-08-29 22:15:00,66.26,11.08,8.37,32355.0,35.7,7.01,2930.0,26.8,15.7,58.15,22,4,0,39.97,57.91,50.416000000000004,22.076642357169113,55.459619999999994
2025-08-29 22:18:00,51.3,9.74,6.97,27589.0,36.0,6.66,2475.0,25.3,15.2,42.68,22,4,0,58.15,46.57,49.056,25.68871792322276,35.756099999999996
2025-08-29 22:21:00,65.75,12.42,9.04,32581.0,36.4,6.66,2445.0,26.9,20.0,83.2,22,4,0,42.68,39.97,54.114,22.826909104589618,59.438
2025-08-29 22:24:00,47.59,10.86,8.48,31495.0,35.6,7.32,2772.0,25.5,9.9,31.88,22,4,0,83.2,58.15,51.176,35.133304723868086,40.356320000000004
2025-08-29 22:27:00,50.9,9.89,7.29,28614.0,36.6,6.87,2605.0,23.0,9.9,37.38,22,4,0,31.88,42.68,50.658,26.547158857510407,37.1061
2025-08-29 22:30:00,53.22,11.59,8.4,30655.0,36.1,6.84,2934.0,21.3,15.6,54.27,22,4,0,37.38,83.2,49.882,24.765007453209527,44.7048
2025-08-29 22:33:00,46.96,9.22,7.11,30215.0,36.4,7.07,3119.0,25.6,17.9,50.15,22,4,0,54.27,31.88,51.376,23.453592180748423,33.388560000000005
2025-08-29 22:36:00,50.38,10.02,7.29,29816.0,35.4,6.97,2725.0,24.5,25.7,44.42,22,4,0,50.15,37.38,43.620000000000005,23.559513150420866,36.72702
2025-08-29 22:39:00,52.07,11.08,8.1,30930.0,35.9,7.04,2769.0,27.4,19.9,46.84,22,4,0,44.42,54.27,46.612,25.090421983945532,42.176700000000004
2025-08-29 22:42:00,49.25,10.26,7.74,29742.0,36.9,7.21,3059.0,24.2,17.4,45.86,22,4,0,46.84,50.15,48.30800000000001,25.335945797863772,38.119499999999995
2025-08-29 22:45:00,53.07,11.02,7.76,31188.0,36.5,7.04,2760.0,25.9,13.4,47.42,22,4,0,45.86,44.42,46.938,23.629902565919462,41.18232
2025-08-29 22:48:00,43.93,10.51,7.53,29834.0,35.5,7.22,2717.0,19.3,12.2,35.05,22,4,0,47.42,46.84,43.918,24.180543260440295,33.07929
2025-08-29 22:51:00,33.34,8.71,6.73,26210.0,35.7,7.23,2624.0,26.7,16.4,21.19,22,4,0,35.05,45.86,39.272000000000006,29.032853725703788,22.437820000000006
2025-08-29 22:54:00,45.69,11.92,8.81,32687.0,36.1,7.48,2855.0,24.4,10.6,33.37,22,4,0,21.19,47.42,36.577999999999996,29.1535148879531,40.25289
2025-08-29 22:57:00,43.63,11.96,8.0,31050.0,35.6,7.1,2443.0,24.1,18.7,33.16,22,4,0,33.37,35.05,34.038,25.75610193980463,34.904
2025-08-29 23:00:00,46.89,10.83,7.73,30312.0,37.3,6.13,2330.0,23.7,5.0,14.17,23,4,0,33.16,21.19,27.387999999999998,20.976220818289786,36.24597
2025-08-29 23:03:00,41.72,10.48,7.83,29931.0,36.4,6.68,2225.0,26.8,15.1,34.44,23,4,0,14.17,33.37,27.266,26.61550946991713,32.66676
2025-08-29 23:06:00,42.73,11.13,8.63,32065.0,36.6,7.18,3277.0,23.3,23.1,55.67,23,4,0,34.44,33.16,34.162,29.662847324833077,36.87599
2025-08-29 23:09:00,42.14,8.41,6.24,26666.0,36.9,7.21,2854.0,21.0,11.7,17.02,23,4,0,55.67,14.17,30.892000000000003,29.109343305887137,26.295360000000002
